prod_photo,prod_link,prod_name,prod_price,rating,no_of_ratings,sponsored,sale_last_month
https://m.media-amazon.com/images/I/61upWaZE0gL._AC_UL320_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NDM5MjkwNzkzODUxMDQ2OjE3MjUzMzg5NTI6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI5MjAwMjk1NzIzMjo6Mzo6&url=%2FBoult-Launched-Wireless-Earbuds-Bluetooth%2Fdp%2FB0D63GCT6P%2Fref%3Dsxin_34_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.885faefa-2e35-4b1e-801d-830d2f11df89%253Aamzn1.sym.885faefa-2e35-4b1e-801d-830d2f11df89%26crid%3D2IZGJF2AM2DKC%26cv_ct_cx%3Doneplus%2Bbuds%26dib%3DeyJ2IjoiMSJ9.QEkWNSrF0f8bceuKIo9MI-kRkCgAqOy7QiuOpDZOyFK8D59UsjxgchpghNP9JT6qrVma-VZOcQr02WEjuCjc1Q.njUQRf6nwa9vlaRpUvIc6DJKbrWvoOkqjB0Vvoe9AuQ%26dib_tag%3Dse%26keywords%3Doneplus%2Bbuds%26pd_rd_i%3DB0D63GCT6P%26pd_rd_r%3Dd02e78f4-4bea-485d-9948-062da71afadd%26pd_rd_w%3DbwdiE%26pd_rd_wg%3D742qm%26pf_rd_p%3D885faefa-2e35-4b1e-801d-830d2f11df89%26pf_rd_r%3DEP3J2X9N8GM75D0W63S8%26qid%3D1725338952%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Doneplus%2Bbuds%252Caps%252C513%26sr%3D1-36-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,"Boult x Mustang Derby Newly Launched Truly Wireless in Ear Earbuds with 100H Playtime, Built-in App Support, Dual Device Pairing, Quad Mic ENC, 45ms Low Latency, IPX5 Ear Buds TWS Bluetooth 5.4","1,699",4.1,"1,170 ",Not-Sponsored,1K+
https://m.media-amazon.com/images/I/61Kkp-z5EnL._AC_UL320_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NDM5MjkwNzkzODUxMDQ2OjE3MjUzMzg5NTI6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI5MDYyMDI5NzczMjo6NDo6&url=%2FTOZO-A1-Light-Weight-Headphones-Microphone%2Fdp%2FB0B11L781C%2Fref%3Dsxin_34_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.885faefa-2e35-4b1e-801d-830d2f11df89%253Aamzn1.sym.885faefa-2e35-4b1e-801d-830d2f11df89%26crid%3D2IZGJF2AM2DKC%26cv_ct_cx%3Doneplus%2Bbuds%26dib%3DeyJ2IjoiMSJ9.QEkWNSrF0f8bceuKIo9MI-kRkCgAqOy7QiuOpDZOyFK8D59UsjxgchpghNP9JT6qrVma-VZOcQr02WEjuCjc1Q.njUQRf6nwa9vlaRpUvIc6DJKbrWvoOkqjB0Vvoe9AuQ%26dib_tag%3Dse%26keywords%3Doneplus%2Bbuds%26pd_rd_i%3DB0B11L781C%26pd_rd_r%3Dd02e78f4-4bea-485d-9948-062da71afadd%26pd_rd_w%3DbwdiE%26pd_rd_wg%3D742qm%26pf_rd_p%3D885faefa-2e35-4b1e-801d-830d2f11df89%26pf_rd_r%3DEP3J2X9N8GM75D0W63S8%26qid%3D1725338952%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Doneplus%2Bbuds%252Caps%252C513%26sr%3D1-37-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,"TOZO A1 Mini Wireless Earbuds Bluetooth 5.3 in Ear Light-Weight Headphones Built-in Microphone, IPX5 Waterproof, Immersive Premium Sound Long Distance Connection Headset with Charging Case, Khaki","1,899",4.3,"3,740 ",Not-Sponsored,100+
https://m.media-amazon.com/images/I/61WAxDWqh3L._AC_UL320_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDE0MzczNzE4NTI5NDE3OjE3MjUzMzg5NTg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDEzNTA0NjgxNDMzMjo6MDo6&url=%2FNoise-Launched-Wireless-Playtime-Instacharge%2Fdp%2FB0CQJWMMG7%2Fref%3Dsxin_34_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.885faefa-2e35-4b1e-801d-830d2f11df89%253Aamzn1.sym.885faefa-2e35-4b1e-801d-830d2f11df89%26crid%3D2IZGJF2AM2DKC%26cv_ct_cx%3Doneplus%2Bbuds%26dib%3DeyJ2IjoiMSJ9.fORO5Ws5oqNZBHeqEfdVB9DMaFBl6fxXNoSCLfvGuj3UZVwzSWzOmDpOncGiLnPtiHcWyUJ-MfpzDwOpa6x5Ug.HVWKyhlUIWQa4w1wIjurVKiChrOZcZjdT8YMww2unRs%26dib_tag%3Dse%26keywords%3Doneplus%2Bbuds%26pd_rd_i%3DB0CQJWMMG7%26pd_rd_r%3Df505846c-e6fe-4924-9d9e-fa0af7d1ada7%26pd_rd_w%3Deet8g%26pd_rd_wg%3DsVbkU%26pf_rd_p%3D885faefa-2e35-4b1e-801d-830d2f11df89%26pf_rd_r%3DP79RZ4XH8ESZC4RAWM5M%26qid%3D1725338957%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Doneplus%2Bbuds%252Caps%252C513%26sr%3D1-49-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,"Noise Buds N1 in-Ear Truly Wireless Earbuds with Chrome Finish, 40H of Playtime, Quad Mic with ENC, Ultra Low Latency(up to 40 ms), Instacharge(10 min=120 min), BT v5.3(Carbon Black)","1,299",4.2,"10,378 ",Not-Sponsored,4K+
https://m.media-amazon.com/images/I/61T4T6zKPUL._AC_UL320_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDE0MzczNzE4NTI5NDE3OjE3MjUzMzg5NTg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDE4MTU2Mjk2MjIzMjo6MTo6&url=%2FBoult-Earbuds-Playtime-Bluetooth-Electric%2Fdp%2FB0D1VKN1VG%2Fref%3Dsxin_34_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.885faefa-2e35-4b1e-801d-830d2f11df89%253Aamzn1.sym.885faefa-2e35-4b1e-801d-830d2f11df89%26crid%3D2IZGJF2AM2DKC%26cv_ct_cx%3Doneplus%2Bbuds%26dib%3DeyJ2IjoiMSJ9.fORO5Ws5oqNZBHeqEfdVB9DMaFBl6fxXNoSCLfvGuj3UZVwzSWzOmDpOncGiLnPtiHcWyUJ-MfpzDwOpa6x5Ug.HVWKyhlUIWQa4w1wIjurVKiChrOZcZjdT8YMww2unRs%26dib_tag%3Dse%26keywords%3Doneplus%2Bbuds%26pd_rd_i%3DB0D1VKN1VG%26pd_rd_r%3Df505846c-e6fe-4924-9d9e-fa0af7d1ada7%26pd_rd_w%3Deet8g%26pd_rd_wg%3DsVbkU%26pf_rd_p%3D885faefa-2e35-4b1e-801d-830d2f11df89%26pf_rd_r%3DP79RZ4XH8ESZC4RAWM5M%26qid%3D1725338957%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Doneplus%2Bbuds%252Caps%252C513%26sr%3D1-50-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,"Boult Audio Z40 Gaming in Ear Earbuds with 60H Playtime, Dual Device Pairing, Built-in App Support, 40ms Ultra Low Latency, Quad Mic ENC, RGB LEDs, Bluetooth 5.4, IPX5 Ear Buds TWS (Electric White)","1,299",4.2,959 ,Not-Sponsored,300+
https://m.media-amazon.com/images/I/715uE4FvTjS._AC_UL320_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDE0MzczNzE4NTI5NDE3OjE3MjUzMzg5NTg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI1MzYxOTI5OTczMjo6Mjo6&url=%2FTOZO-NC9-Cancelling-Headphones-Waterproof%2Fdp%2FB0B4VZYGBR%2Fref%3Dsxin_34_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.885faefa-2e35-4b1e-801d-830d2f11df89%253Aamzn1.sym.885faefa-2e35-4b1e-801d-830d2f11df89%26crid%3D2IZGJF2AM2DKC%26cv_ct_cx%3Doneplus%2Bbuds%26dib%3DeyJ2IjoiMSJ9.fORO5Ws5oqNZBHeqEfdVB9DMaFBl6fxXNoSCLfvGuj3UZVwzSWzOmDpOncGiLnPtiHcWyUJ-MfpzDwOpa6x5Ug.HVWKyhlUIWQa4w1wIjurVKiChrOZcZjdT8YMww2unRs%26dib_tag%3Dse%26keywords%3Doneplus%2Bbuds%26pd_rd_i%3DB0B4VZYGBR%26pd_rd_r%3Df505846c-e6fe-4924-9d9e-fa0af7d1ada7%26pd_rd_w%3Deet8g%26pd_rd_wg%3DsVbkU%26pf_rd_p%3D885faefa-2e35-4b1e-801d-830d2f11df89%26pf_rd_r%3DP79RZ4XH8ESZC4RAWM5M%26qid%3D1725338957%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Doneplus%2Bbuds%252Caps%252C513%26sr%3D1-51-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,"TOZO NC9 Hybrid Active Noise Cancelling Wireless Earbuds,in Ear Headphones IPX6 Waterproof Bluetooth 5.3 Stereo Earphones, Immersive Sound Premium Deep Bass Headset, Matte Black","3,998",4.2,"11,743 ",Not-Sponsored,50+
https://m.media-amazon.com/images/I/51a2ufYPV4L._AC_UL320_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDE0MzczNzE4NTI5NDE3OjE3MjUzMzg5NTg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDMxNDQ4MzUwNTUzMjo6Mzo6&url=%2FBoult-Wireless-Earbuds-Playtime-Charging%2Fdp%2FB0CTCX3RJV%2Fref%3Dsxin_34_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.885faefa-2e35-4b1e-801d-830d2f11df89%253Aamzn1.sym.885faefa-2e35-4b1e-801d-830d2f11df89%26crid%3D2IZGJF2AM2DKC%26cv_ct_cx%3Doneplus%2Bbuds%26dib%3DeyJ2IjoiMSJ9.fORO5Ws5oqNZBHeqEfdVB9DMaFBl6fxXNoSCLfvGuj3UZVwzSWzOmDpOncGiLnPtiHcWyUJ-MfpzDwOpa6x5Ug.HVWKyhlUIWQa4w1wIjurVKiChrOZcZjdT8YMww2unRs%26dib_tag%3Dse%26keywords%3Doneplus%2Bbuds%26pd_rd_i%3DB0CTCX3RJV%26pd_rd_r%3Df505846c-e6fe-4924-9d9e-fa0af7d1ada7%26pd_rd_w%3Deet8g%26pd_rd_wg%3DsVbkU%26pf_rd_p%3D885faefa-2e35-4b1e-801d-830d2f11df89%26pf_rd_r%3DP79RZ4XH8ESZC4RAWM5M%26qid%3D1725338957%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Doneplus%2Bbuds%252Caps%252C513%26sr%3D1-52-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,"Boult Audio K40 True Wireless in Ear Earbuds with 48H Playtime, Clear Calling 4 Mics, 45ms Low Latency Gaming, Premium Grip, 13mm Bass Drivers, Type-C Fast Charging, BTv 5.3 Ear Buds TWS (Berry Red)","1,199",4.0,"3,371 ",Not-Sponsored,500+
https://m.media-amazon.com/images/I/71GnXTmhCUL._AC_UL320_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDE0MzczNzE4NTI5NDE3OjE3MjUzMzg5NTg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI3MjM2ODUxMzczMjo6NDo6&url=%2FKLIM-Fusion-Headphones-Microphone-Long-Lasting%2Fdp%2FB01H1QKDMA%2Fref%3Dsxin_34_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.885faefa-2e35-4b1e-801d-830d2f11df89%253Aamzn1.sym.885faefa-2e35-4b1e-801d-830d2f11df89%26crid%3D2IZGJF2AM2DKC%26cv_ct_cx%3Doneplus%2Bbuds%26dib%3DeyJ2IjoiMSJ9.fORO5Ws5oqNZBHeqEfdVB9DMaFBl6fxXNoSCLfvGuj3UZVwzSWzOmDpOncGiLnPtiHcWyUJ-MfpzDwOpa6x5Ug.HVWKyhlUIWQa4w1wIjurVKiChrOZcZjdT8YMww2unRs%26dib_tag%3Dse%26keywords%3Doneplus%2Bbuds%26pd_rd_i%3DB01H1QKDMA%26pd_rd_r%3Df505846c-e6fe-4924-9d9e-fa0af7d1ada7%26pd_rd_w%3Deet8g%26pd_rd_wg%3DsVbkU%26pf_rd_p%3D885faefa-2e35-4b1e-801d-830d2f11df89%26pf_rd_r%3DP79RZ4XH8ESZC4RAWM5M%26qid%3D1725338957%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Doneplus%2Bbuds%252Caps%252C513%26sr%3D1-53-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,KLIM Fusion Earphones with Microphone - More Than 700 000 Units Sold - New - Long-Lasting Wired Earphones - in-Ear with Memory Foam - Earphones with Mic - 3.5mm Jack - Green,"1,599",4.1,"47,448 ",Not-Sponsored,0
https://m.media-amazon.com/images/I/7184SBph7BL._AC_UL320_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzk0NTcxMjI2NDM2OTM4OjE3MjUzMzg5NjM6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI1MzYxOTI5ODYzMjo6MDo6&url=%2FTOZO-Cancelling-Detection-Headphones-Waterproof%2Fdp%2FB0928QBQJW%2Fref%3Dsxin_34_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.885faefa-2e35-4b1e-801d-830d2f11df89%253Aamzn1.sym.885faefa-2e35-4b1e-801d-830d2f11df89%26crid%3D2IZGJF2AM2DKC%26cv_ct_cx%3Doneplus%2Bbuds%26dib%3DeyJ2IjoiMSJ9.6Zs2dJ5RgNFUkH08UIC9cTB-ad9YLM3w4j6g3yjkIz3hPM9JJH-f6Xo57PSb1LL2xtrO9qXOQ5BQ7zNYzJzkgw.L-dtqlj3jaOSn-GnGoEYBYAdWXgg0q5hy6MZdfhSae4%26dib_tag%3Dse%26keywords%3Doneplus%2Bbuds%26pd_rd_i%3DB0928QBQJW%26pd_rd_r%3Dd884c3eb-cd13-43ef-b9ca-06274ca0a617%26pd_rd_w%3DrnJPS%26pd_rd_wg%3DCHRxU%26pf_rd_p%3D885faefa-2e35-4b1e-801d-830d2f11df89%26pf_rd_r%3DH579XMYFW506BVV9GJQ1%26qid%3D1725338963%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Doneplus%2Bbuds%252Caps%252C513%26sr%3D1-65-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,"TOZO NC2 Hybrid Active Noise Cancelling Wireless Earbuds, in-Ear Detection Headphones, IPX6 Waterproof Bluetooth 5.2 Stereo Earphones, Immersive Sound Premium Deep Bass Headset, Blue","4,199",4.2,"4,101 ",Not-Sponsored,0
https://m.media-amazon.com/images/I/61bN8LdPLLL._AC_UL320_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzk0NTcxMjI2NDM2OTM4OjE3MjUzMzg5NjM6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDE4MTU2Mjk2MjEzMjo6MTo6&url=%2FBoult-Earbuds-Playtime-Pairing-Bluetooth%2Fdp%2FB0D1VJYK9P%2Fref%3Dsxin_34_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.885faefa-2e35-4b1e-801d-830d2f11df89%253Aamzn1.sym.885faefa-2e35-4b1e-801d-830d2f11df89%26crid%3D2IZGJF2AM2DKC%26cv_ct_cx%3Doneplus%2Bbuds%26dib%3DeyJ2IjoiMSJ9.6Zs2dJ5RgNFUkH08UIC9cTB-ad9YLM3w4j6g3yjkIz3hPM9JJH-f6Xo57PSb1LL2xtrO9qXOQ5BQ7zNYzJzkgw.L-dtqlj3jaOSn-GnGoEYBYAdWXgg0q5hy6MZdfhSae4%26dib_tag%3Dse%26keywords%3Doneplus%2Bbuds%26pd_rd_i%3DB0D1VJYK9P%26pd_rd_r%3Dd884c3eb-cd13-43ef-b9ca-06274ca0a617%26pd_rd_w%3DrnJPS%26pd_rd_wg%3DCHRxU%26pf_rd_p%3D885faefa-2e35-4b1e-801d-830d2f11df89%26pf_rd_r%3DH579XMYFW506BVV9GJQ1%26qid%3D1725338963%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Doneplus%2Bbuds%252Caps%252C513%26sr%3D1-66-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,"Boult Audio Z40 Gaming in Ear Earbuds with 60H Playtime, Dual Device Pairing, Built-in App Support, 40ms Ultra Low Latency, Quad Mic ENC, RGB LEDs, Bluetooth 5.4, IPX5 Ear Buds TWS (Black Moss)","1,299",4.2,959 ,Not-Sponsored,300+
https://m.media-amazon.com/images/I/519+z0buw7L._AC_UL320_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzk0NTcxMjI2NDM2OTM4OjE3MjUzMzg5NjM6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDMxNDQ4MzUwNjczMjo6Mjo6&url=%2FBoult-Wireless-Earbuds-Playtime-Charging%2Fdp%2FB0CTCWQLLP%2Fref%3Dsxin_34_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.885faefa-2e35-4b1e-801d-830d2f11df89%253Aamzn1.sym.885faefa-2e35-4b1e-801d-830d2f11df89%26crid%3D2IZGJF2AM2DKC%26cv_ct_cx%3Doneplus%2Bbuds%26dib%3DeyJ2IjoiMSJ9.6Zs2dJ5RgNFUkH08UIC9cTB-ad9YLM3w4j6g3yjkIz3hPM9JJH-f6Xo57PSb1LL2xtrO9qXOQ5BQ7zNYzJzkgw.L-dtqlj3jaOSn-GnGoEYBYAdWXgg0q5hy6MZdfhSae4%26dib_tag%3Dse%26keywords%3Doneplus%2Bbuds%26pd_rd_i%3DB0CTCWQLLP%26pd_rd_r%3Dd884c3eb-cd13-43ef-b9ca-06274ca0a617%26pd_rd_w%3DrnJPS%26pd_rd_wg%3DCHRxU%26pf_rd_p%3D885faefa-2e35-4b1e-801d-830d2f11df89%26pf_rd_r%3DH579XMYFW506BVV9GJQ1%26qid%3D1725338963%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Doneplus%2Bbuds%252Caps%252C513%26sr%3D1-67-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,"Boult Audio K40 True Wireless in Ear Earbuds with 48H Playtime, Clear Calling 4 Mics, 45ms Low Latency Gaming, Premium Grip, 13mm Bass Drivers, Type-C Fast Charging, BTv 5.3 Ear Buds TWS (Denim Blue)","1,199",4.0,"3,371 ",Not-Sponsored,1K+
